College name,College url,Course name,Course url,Course ID,Highest rank to receive an offer - ATAR,Median rank to receive an offer - ATAR,Lowest rank to receive an offer - ATAR,Highest rank to receive an offer - Selection Rank,Median rank to receive an offer - Selection Rank,Lowest rank to receive an offer - Selection Rank,Campus name,Campus latitude,Campus longitude,Intake year,Total students,Campus ID,Campus Code,Institution Code
Victoria University,https://www.courseseeker.edu.au/institutions/victoria-university,Bachelor of Early Childhood Education,https://www.courseseeker.edu.au/courses/bachelor-of-early-childhood-education-VTAC4301010891,VTAC4301010891,,,,,,,Footscray Park,-37.79356900,144.90029800,,,3007-139,139,3007
Southern Cross University,https://www.courseseeker.edu.au/institutions/southern-cross-university,Bachelor of Early Childhood Education,https://www.courseseeker.edu.au/courses/bachelor-of-early-childhood-education-UAC331169,UAC331169,83,72,60,83,72,60,Gold Coast,-28.16828100,153.51780300,2023,63,3038-NG,NG,3038
Flinders University,https://www.courseseeker.edu.au/institutions/flinders-university,Bachelor of Early Childhood Education,https://www.courseseeker.edu.au/courses/bachelor-of-early-childhood-education-SATAC244491,SATAC244491,98.45,79.20,61.30,99.85,82.05,70.20,Bedford Park Campus,-35.02013000,138.57402000,,,3029-01,01,3029
Deakin University,https://www.courseseeker.edu.au/institutions/deakin-university,Bachelor of Early Childhood Education,https://www.courseseeker.edu.au/courses/bachelor-of-early-childhood-education-VTAC1400611181,VTAC1400611181,77.25,69.60,60.25,89.25,74.00,67.70,Cloud Campus,,,,,3030-231,231,3030
Ikon Institute of Australia,https://www.courseseeker.edu.au/institutions/ikon-institute-of-australia,Bachelor of Early Childhood Education,https://www.courseseeker.edu.au/courses/bachelor-of-early-childhood-education-UACBECE,UACBECE,,,,,,,Brisbane,-27.44909200,153.03546600,2021,91,7197-BR,BR,7197
Ikon Institute of Australia,https://www.courseseeker.edu.au/institutions/ikon-institute-of-australia,Bachelor of Early Childhood Education,https://www.courseseeker.edu.au/courses/bachelor-of-early-childhood-education-UACBECE,UACBECE,,,,,,,Melbourne,-37.81015900,144.95819000,2021,91,7197-MB,MB,7197
Ikon Institute of Australia,https://www.courseseeker.edu.au/institutions/ikon-institute-of-australia,Bachelor of Early Childhood Education,https://www.courseseeker.edu.au/courses/bachelor-of-early-childhood-education-UACBECE,UACBECE,,,,,,,Sydney,-33.86773300,151.20571400,2021,91,7197-SY,SY,7197
Ikon Institute of Australia,https://www.courseseeker.edu.au/institutions/ikon-institute-of-australia,Bachelor of Early Childhood Education,https://www.courseseeker.edu.au/courses/bachelor-of-early-childhood-education-UACBECE,UACBECE,,,,,,,Distance Learning,,,2021,91,7197-DL,DL,7197
Victoria University,https://www.courseseeker.edu.au/institutions/victoria-university,Bachelor of Early Childhood Education,https://www.courseseeker.edu.au/courses/bachelor-of-early-childhood-education-VTAC4300210891,VTAC4300210891,,,,,,,City Flinders,-37.81808200,144.96402300,,,3007-135,135,3007
Deakin University,https://www.courseseeker.edu.au/institutions/deakin-university,Bachelor of Early Childhood Education,https://www.courseseeker.edu.au/courses/bachelor-of-early-childhood-education-VTAC1400511181,VTAC1400511181,90.65,68.90,51.55,96.05,77.30,63.55,Melbourne Burwood Campus,-37.84638000,145.11388700,,,3030-140,140,3030
Box Hill Institute,https://www.courseseeker.edu.au/institutions/box-hill-institute,Bachelor of Early Childhood Education,https://www.courseseeker.edu.au/courses/bachelor-of-early-childhood-education-VTAC5100610351,VTAC5100610351,,,,,,,Lilydale/Box Hill,-37.76553300,145.34682000,,,4366-492,492,4366
Excelsia College,https://www.courseseeker.edu.au/institutions/excelsia-college,Bachelor of Early Childhood Education (Birth to 5 years),https://www.courseseeker.edu.au/courses/bachelor-of-early-childhood-education-birth-to-5-years-UAC250006,UAC250006,,,,,,,Macquarie Park,-33.78098300,151.12566000,,,4346-MP,MP,4346
Australian Catholic University,https://www.courseseeker.edu.au/institutions/australian-catholic-university,Bachelor of Early Childhood Education (Birth to Five Years),https://www.courseseeker.edu.au/courses/bachelor-of-early-childhood-education-birth-to-five-years-UAC101120,UAC101120,89.9,61.35,53.15,89.9,67.2,60.15,Strathfield (Mount St Mary),-33.87612100,151.07626100,2023,34,3006-ST,ST,3006
Melbourne Polytechnic,https://www.courseseeker.edu.au/institutions/melbourne-polytechnic,Bachelor of Early Childhood Education,https://www.courseseeker.edu.au/courses/bachelor-of-early-childhood-education-VTAC6900610451,VTAC6900610451,,,,,,,Preston,-37.74249000,144.99789800,,,4363-690,690,4363
Australian Catholic University,https://www.courseseeker.edu.au/institutions/australian-catholic-university,Bachelor of Early Childhood Education (Birth to Five Years),https://www.courseseeker.edu.au/courses/bachelor-of-early-childhood-education-birth-to-five-years-QTAC113531,QTAC113531,,,,,,,Brisbane,-27.38015000,153.09201000,2023,18,3006-AC,AC,3006
Australian Catholic University,https://www.courseseeker.edu.au/institutions/australian-catholic-university,Bachelor of Early Childhood Education (Birth to Five Years),https://www.courseseeker.edu.au/courses/bachelor-of-early-childhood-education-birth-to-five-years-UAC101121,UAC101121,<5,<5,<5,<5,<5,<5,Online,,,2023,27,3006-CL,CL,3006
Australian Catholic University,https://www.courseseeker.edu.au/institutions/australian-catholic-university,Bachelor of Early Childhood Education (Birth to Five Years),https://www.courseseeker.edu.au/courses/bachelor-of-early-childhood-education-birth-to-five-years-QTAC113535,QTAC113535,,,,,,,Brisbane,-27.38015000,153.09201000,2023,27,3006-AC,AC,3006
Australian Catholic University,https://www.courseseeker.edu.au/institutions/australian-catholic-university,Bachelor of Early Childhood Education (Birth to Five Years),https://www.courseseeker.edu.au/courses/bachelor-of-early-childhood-education-birth-to-five-years-VTAC1200310111,VTAC1200310111,,,,,,,Online,,,,,3006-385,385,3006
Australian Catholic University,https://www.courseseeker.edu.au/institutions/australian-catholic-university,Bachelor of Early Childhood Education (Birth to Five Years),https://www.courseseeker.edu.au/courses/bachelor-of-early-childhood-education-birth-to-five-years-VTAC1200210111,VTAC1200210111,87.90,67.30,50.55,99.95,77.10,61.05,Melbourne,-37.80749800,144.97790000,,,3006-120,120,3006
University of Canberra,https://www.courseseeker.edu.au/institutions/university-of-canberra,Bachelor of Early Childhood Education (Birth to Five),https://www.courseseeker.edu.au/courses/bachelor-of-early-childhood-education-birth-to-five-UAC363204,UAC363204,,,,,,,Canberra,-35.23846000,149.08444000,,,2241-CE,CE,2241
University of South Australia,https://www.courseseeker.edu.au/institutions/university-of-south-australia,Bachelor of Early Childhood Education (Honours) (Mawson Lakes),https://www.courseseeker.edu.au/courses/bachelor-of-early-childhood-education-honours-mawson-lakes-SATAC434240,SATAC434240,93.65,76.60,70.85,95.35,81.18,73.00,Mawson Lakes Campus,-34.81007000,138.62092900,,,3027-06,06,3027
University of South Australia,https://www.courseseeker.edu.au/institutions/university-of-south-australia,Bachelor of Early Childhood Education (Honours) (Magill),https://www.courseseeker.edu.au/courses/bachelor-of-early-childhood-education-honours-magill-SATAC444590,SATAC444590,98.60,85.18,70.20,99.95,85.65,73.10,Magill Campus,-34.91054500,138.67508000,,,3027-04,04,3027
University of South Australia,https://www.courseseeker.edu.au/institutions/university-of-south-australia,Bachelor of Early Childhood Education (Honours) (Mount Gambier),https://www.courseseeker.edu.au/courses/bachelor-of-early-childhood-education-honours-mount-gambier-SATAC474090,SATAC474090,<5,<5,<5,<5,<5,<5,Mount Gambier Campus,-37.80647600,140.76758400,,,3027-05,05,3027
TAFE NSW,https://www.courseseeker.edu.au/institutions/tafe-nsw,Bachelor of Early Childhood Education and Care (Birth - 5),https://www.courseseeker.edu.au/courses/bachelor-of-early-childhood-education-and-care-birth-5-UACHE20510,UACHE20510,,,,,,,Glendale Campus,-32.92498100,151.63707140,2020,368,7075-GL,GL,7075
TAFE NSW,https://www.courseseeker.edu.au/institutions/tafe-nsw,Bachelor of Early Childhood Education and Care (Birth - 5),https://www.courseseeker.edu.au/courses/bachelor-of-early-childhood-education-and-care-birth-5-UACHE20510,UACHE20510,,,,,,,Randwick Campus,-33.88419800,151.20575300,2020,368,7075-RW,RW,7075
TAFE NSW,https://www.courseseeker.edu.au/institutions/tafe-nsw,Bachelor of Early Childhood Education and Care (Birth - 5),https://www.courseseeker.edu.au/courses/bachelor-of-early-childhood-education-and-care-birth-5-UACHE20510,UACHE20510,,,,,,,Shellharbour Campus,-34.56053700,150.83621490,2020,368,7075-SH,SH,7075
TAFE NSW,https://www.courseseeker.edu.au/institutions/tafe-nsw,Bachelor of Early Childhood Education and Care (Birth - 5),https://www.courseseeker.edu.au/courses/bachelor-of-early-childhood-education-and-care-birth-5-UACHE20510,UACHE20510,,,,,,,Nirimba Campus,-33.72506000,150.87286210,2020,368,7075-NB,NB,7075
TAFE NSW,https://www.courseseeker.edu.au/institutions/tafe-nsw,Bachelor of Early Childhood Education and Care (Birth - 5),https://www.courseseeker.edu.au/courses/bachelor-of-early-childhood-education-and-care-birth-5-UACHE20510,UACHE20510,,,,,,,St Leonards Campus,-33.82118000,151.18756500,2020,368,7075-SL,SL,7075
University of South Australia,https://www.courseseeker.edu.au/institutions/university-of-south-australia,Bachelor of Early Childhood Education (Honours) (Whyalla),https://www.courseseeker.edu.au/courses/bachelor-of-early-childhood-education-honours-whyalla-SATAC464170,SATAC464170,<5,<5,<5,<5,<5,<5,Whyalla Campus,-33.02876200,137.54729700,,,3027-09,09,3027
Victoria University,https://www.courseseeker.edu.au/institutions/victoria-university,Bachelor of Early Childhood Education and Leadership,https://www.courseseeker.edu.au/courses/bachelor-of-early-childhood-education-and-leadership-VTAC4301011161,VTAC4301011161,,,,,,,Footscray Park,-37.79356900,144.90029800,,,3007-139,139,3007
Southern Cross University,https://www.courseseeker.edu.au/institutions/southern-cross-university,Bachelor of Early Childhood Education — full-time or part-time,https://www.courseseeker.edu.au/courses/bachelor-of-early-childhood-education-full-time-or-part-time-QTAC051861,QTAC051861,,,,,,,Gold Coast,-28.16828200,153.51780000,,,3038-NC,NC,3038
Victoria University,https://www.courseseeker.edu.au/institutions/victoria-university,Bachelor of Early Childhood Education and Leadership,https://www.courseseeker.edu.au/courses/bachelor-of-early-childhood-education-and-leadership-VTAC4300211161,VTAC4300211161,,,,,,,City Flinders,-37.81808200,144.96402300,,,3007-135,135,3007
La Trobe University,https://www.courseseeker.edu.au/institutions/la-trobe-university,Bachelor of Early Childhood and Primary Education,https://www.courseseeker.edu.au/courses/bachelor-of-early-childhood-and-primary-education-VTAC2100224011,VTAC2100224011,70.7,66.65,56.15,99.95,99.95,71.5,Bendigo,-36.78081400,144.29997700,,,3020-240,240,3020
La Trobe University,https://www.courseseeker.edu.au/institutions/la-trobe-university,Bachelor of Early Childhood and Primary Education,https://www.courseseeker.edu.au/courses/bachelor-of-early-childhood-and-primary-education-VTAC2100524011,VTAC2100524011,82.15,76.3,56.9,99.95,87.9,72.15,Shepparton,-36.38045900,145.40652700,,,3020-252,252,3020
University of Canberra,https://www.courseseeker.edu.au/institutions/university-of-canberra,Bachelor of Early Childhood and Primary Education,https://www.courseseeker.edu.au/courses/bachelor-of-early-childhood-and-primary-education-UAC364103,UAC364103,90.25,75.95,55.6,97,81.7,61.6,Canberra,-35.23846000,149.08444000,2022,41,2241-CE,CE,2241
Deakin University,https://www.courseseeker.edu.au/institutions/deakin-university,Bachelor of Early Childhood and Primary Education,https://www.courseseeker.edu.au/courses/bachelor-of-early-childhood-and-primary-education-VTAC1400510691,VTAC1400510691,88.25,72.65,58.75,,,,Melbourne Burwood Campus,-37.84638000,145.11388700,,,3030-140,140,3030
The University of Western Australia,https://www.courseseeker.edu.au/institutions/the-university-of-western-australia,Bachelor of Earth Sciences,https://www.courseseeker.edu.au/courses/bachelor-of-earth-sciences-TISCUP029,TISCUP029,,,,,,,Crawley,-31.97755600,115.81815500,2021,,1055-UW,UW,1055
Deakin University,https://www.courseseeker.edu.au/institutions/deakin-university,Bachelor of Early Childhood and Primary Education,https://www.courseseeker.edu.au/courses/bachelor-of-early-childhood-and-primary-education-VTAC1400610691,VTAC1400610691,,,,,,,Cloud Campus,,,,,3030-231,231,3030
The University of Western Australia,https://www.courseseeker.edu.au/institutions/the-university-of-western-australia,Bachelor of Earth Sciences and Master of Geoscience,https://www.courseseeker.edu.au/courses/bachelor-of-earth-sciences-and-master-of-geoscience-TISCUM009,TISCUM009,,,,,,,Crawley,-31.97755600,115.81815500,2021,,1055-UW,UW,1055
The University of Western Australia,https://www.courseseeker.edu.au/institutions/the-university-of-western-australia,Bachelor of Earth Sciences and Master of Oceanography,https://www.courseseeker.edu.au/courses/bachelor-of-earth-sciences-and-master-of-oceanography-TISCUM012,TISCUM012,,,,,,,Crawley,-31.97755600,115.81815500,2021,,1055-UW,UW,1055
CQUniversity,https://www.courseseeker.edu.au/institutions/cquniversity,Bachelor of Echocardiography (Cardiac Physiology)/GradDip Echocardiography,https://www.courseseeker.edu.au/courses/bachelor-of-echocardiography-cardiac-physiology-graddip-echocardiography-UAC160610,UAC160610,97.30,89.60,78.70,97.30,89.60,78.70,Sydney,-33.87149400,151.20514400,2023,15,2200-SQ,SQ,2200
The Australian National University,https://www.courseseeker.edu.au/institutions/the-australian-national-university,Bachelor of Economics,https://www.courseseeker.edu.au/courses/bachelor-of-economics-UAC134003,UAC134003,98.25,86.15,75.15,99.95,90.825,80.15,Canberra,-35.27771200,149.11852200,2023,45,3033-AU,AU,3033
The University of New England,https://www.courseseeker.edu.au/institutions/the-university-of-new-england,Bachelor of Economics,https://www.courseseeker.edu.au/courses/bachelor-of-economics-UAC395666,UAC395666,,,,,,,Armidale,-30.48996000,151.64099400,2023,<5,3039-NE,NE,3039
The University of New England,https://www.courseseeker.edu.au/institutions/the-university-of-new-england,Bachelor of Economics,https://www.courseseeker.edu.au/courses/bachelor-of-economics-UAC395667,UAC395667,,,,,,,Armidale,-30.48996000,151.64099400,2023,<5,3039-NE,NE,3039
CQUniversity,https://www.courseseeker.edu.au/institutions/cquniversity,Bachelor of Echocardiography and Cardiac Physiology/Graduate Diploma of Echocardiography,https://www.courseseeker.edu.au/courses/bachelor-of-echocardiography-and-cardiac-physiology-graduate-diploma-of-echocardiography-QTAC881851,QTAC881851,96.35,81.20,75.95,96.35,83.05,77.95,Brisbane,-27.46736900,153.02424600,2023,27,2200-CI,CI,2200
The University of Western Australia,https://www.courseseeker.edu.au/institutions/the-university-of-western-australia,Bachelor of Economics,https://www.courseseeker.edu.au/courses/bachelor-of-economics-TISCUP013,TISCUP013,99.40,88.73,70.35,99.40,89.08,80.00,Crawley,-31.97755600,115.81815500,2021,751,1055-UW,UW,1055
Macquarie University,https://www.courseseeker.edu.au/institutions/macquarie-university,Bachelor of Economics,https://www.courseseeker.edu.au/courses/bachelor-of-economics-UAC300215,UAC300215,<5,<5,<5,<5,<5,<5,North Ryde,-33.77383200,151.11266100,2023,53,3025-MQ,MQ,3025
University of Technology Sydney,https://www.courseseeker.edu.au/institutions/university-of-technology-sydney,Bachelor of Economics,https://www.courseseeker.edu.au/courses/bachelor-of-economics-UAC601090,UAC601090,99.1,83.35,72.6,99.95,88.35,82,City,-33.88323900,151.20049000,2023,80,3016-TS,TS,3016
University of Tasmania,https://www.courseseeker.edu.au/institutions/university-of-tasmania,Bachelor of Economics,https://www.courseseeker.edu.au/courses/bachelor-of-economics-B3BHOUTAS,B3BHOUTAS,99.3,78.37,57.45,99.3,78.37,57.45,Hobart,-42.90402200,147.32550000,2022,16,3045-HO,HO,3045
The University of Adelaide,https://www.courseseeker.edu.au/institutions/the-university-of-adelaide,Bachelor of Economics,https://www.courseseeker.edu.au/courses/bachelor-of-economics-SATAC314141,SATAC314141,99.70,78.80,65.35,99.70,80.05,69.55,All Adelaide Campus,-34.94217000,138.59082000,,,3010-01,01,3010
University of Tasmania,https://www.courseseeker.edu.au/institutions/university-of-tasmania,Bachelor of Economics,https://www.courseseeker.edu.au/courses/bachelor-of-economics-B3BONUTAS,B3BONUTAS,99.3,78.37,57.45,99.3,78.37,57.45,Online,,,2022,16,3045-ON,ON,3045
The University of New England,https://www.courseseeker.edu.au/institutions/the-university-of-new-england,Bachelor of Economics,https://www.courseseeker.edu.au/courses/bachelor-of-economics-QTAC656661,QTAC656661,,,,,,,Armidale,-30.48996000,151.64099400,,,3039-NE,NE,3039
The University of Sydney,https://www.courseseeker.edu.au/institutions/the-university-of-sydney,Bachelor of Economics,https://www.courseseeker.edu.au/courses/bachelor-of-economics-UAC513225,UAC513225,99.95,90.7,85,99.95,94.5,90,Camperdown/Darlington,-33.88856900,151.18737800,2023,355,3040-US,US,3040
Monash University,https://www.courseseeker.edu.au/institutions/monash-university,Bachelor of Economics,https://www.courseseeker.edu.au/courses/bachelor-of-economics-VTAC2800310541,VTAC2800310541,98.15,86.20,85.15,99.95,86.60,85.15,Clayton,-37.91052400,145.13621800,,,3035-281,281,3035
University of New South Wales,https://www.courseseeker.edu.au/institutions/university-of-new-south-wales,Bachelor of Economics,https://www.courseseeker.edu.au/courses/bachelor-of-economics-UAC424400,UAC424400,99.2,89.05,78.7,99.95,93.6,91,Sydney - Kensington,-33.91734600,151.23126100,2023,,3013-UN,UN,3013
The University of Queensland,https://www.courseseeker.edu.au/institutions/the-university-of-queensland,Bachelor of Economics,https://www.courseseeker.edu.au/courses/bachelor-of-economics-QTAC714001,QTAC714001,99.95,93.55,84.40,99.95,93.60,85.50,St Lucia,-27.49543200,153.01202400,2023,64,3019-UV,UV,3019
The University of Adelaide,https://www.courseseeker.edu.au/institutions/the-university-of-adelaide,Bachelor of Economics (Advanced),https://www.courseseeker.edu.au/courses/bachelor-of-economics-advanced-SATAC324791,SATAC324791,99.80,98.55,93.60,99.95,99.95,95.65,All Adelaide Campus,-34.94217000,138.59082000,,,3010-01,01,3010
The University of Queensland,https://www.courseseeker.edu.au/institutions/the-university-of-queensland,Bachelor of Economics (Honours),https://www.courseseeker.edu.au/courses/bachelor-of-economics-honours-QTAC2132UQ,QTAC2132UQ,,,,,,,St Lucia,-27.49543200,153.01202400,,,3019-UV,UV,3019
University of Technology Sydney,https://www.courseseeker.edu.au/institutions/university-of-technology-sydney,Bachelor of Economics Bachelor of Laws,https://www.courseseeker.edu.au/courses/bachelor-of-economics-bachelor-of-laws-UAC609015,UAC609015,99.8,96.9,89,99.95,97.5,96,City,-33.88323900,151.20049000,2023,39,3016-TS,TS,3016
University of Technology Sydney,https://www.courseseeker.edu.au/institutions/university-of-technology-sydney,Bachelor of Economics Bachelor of Sustainability and Environment,https://www.courseseeker.edu.au/courses/bachelor-of-economics-bachelor-of-sustainability-and-environment-UAC609804,UAC609804,97.8,84.1,77.2,99.95,89.1,82.2,City,-33.88323900,151.20049000,2023,9,3016-TS,TS,3016
Macquarie University,https://www.courseseeker.edu.au/institutions/macquarie-university,Bachelor of Economics and Bachelor of Business Analytics,https://www.courseseeker.edu.au/courses/bachelor-of-economics-and-bachelor-of-business-analytics-UAC302232,UAC302232,<5,<5,<5,<5,<5,<5,North Ryde,-33.77383200,151.11266100,2023,13,3025-MQ,MQ,3025
The University of Western Australia,https://www.courseseeker.edu.au/institutions/the-university-of-western-australia,Bachelor of Economics and Bachelor of Commerce,https://www.courseseeker.edu.au/courses/bachelor-of-economics-and-bachelor-of-commerce-TISCUB020,TISCUB020,99.40,88.73,70.35,99.40,89.08,80.00,Crawley,-31.97755600,115.81815500,2021,751,1055-UW,UW,1055
University of Tasmania,https://www.courseseeker.edu.au/institutions/university-of-tasmania,Bachelor of Economics and Bachelor of Laws,https://www.courseseeker.edu.au/courses/bachelor-of-economics-and-bachelor-of-laws-93BCRUTAS,93BCRUTAS,99.9,87.57,75.25,99.9,87.57,75.25,Cradle Coast,-41.05829800,145.88009000,2022,8,3045-CR,CR,3045
Macquarie University,https://www.courseseeker.edu.au/institutions/macquarie-university,Bachelor of Economics and Bachelor of Applied Finance,https://www.courseseeker.edu.au/courses/bachelor-of-economics-and-bachelor-of-applied-finance-UAC302202,UAC302202,<5,<5,<5,<5,<5,<5,North Ryde,-33.77383200,151.11266100,2023,41,3025-MQ,MQ,3025
University of Tasmania,https://www.courseseeker.edu.au/institutions/university-of-tasmania,Bachelor of Economics and Bachelor of Laws,https://www.courseseeker.edu.au/courses/bachelor-of-economics-and-bachelor-of-laws-93BLAUTAS,93BLAUTAS,99.9,87.57,75.25,99.9,87.57,75.25,Launceston,-41.40235800,147.12365000,2022,8,3045-LA,LA,3045
University of Technology Sydney,https://www.courseseeker.edu.au/institutions/university-of-technology-sydney,Bachelor of Economics Master of Teaching in Secondary Education (Business Studies and Economics),https://www.courseseeker.edu.au/courses/bachelor-of-economics-master-of-teaching-in-secondary-education-business-studies-and-economics-UAC600066,UAC600066,<5,<5,<5,<5,<5,<5,City,-33.88323900,151.20049000,2023,<5,3016-TS,TS,3016
University of Tasmania,https://www.courseseeker.edu.au/institutions/university-of-tasmania,Bachelor of Economics and Bachelor of Laws,https://www.courseseeker.edu.au/courses/bachelor-of-economics-and-bachelor-of-laws-93BHOUTAS,93BHOUTAS,99.9,87.57,75.25,99.9,87.57,75.25,Hobart,-42.90402200,147.32550000,2022,8,3045-HO,HO,3045
University of Wollongong,https://www.courseseeker.edu.au/institutions/university-of-wollongong,Bachelor of Economics and Finance,https://www.courseseeker.edu.au/courses/bachelor-of-economics-and-finance-UAC753670,UAC753670,91.4,83.2,74.8,96.35,89.9,80.8,Wollongong,-34.40540300,150.87842000,2022,47,1058-UW,UW,1058
University of Wollongong,https://www.courseseeker.edu.au/institutions/university-of-wollongong,Bachelor of Economics and Finance,https://www.courseseeker.edu.au/courses/bachelor-of-economics-and-finance-UAC753671,UAC753671,91.4,83.2,74.8,96.35,89.9,80.8,UOW Shoalhaven,-34.88868600,150.56840900,2022,47,1058-SN,SN,1058
University of Wollongong,https://www.courseseeker.edu.au/institutions/university-of-wollongong,Bachelor of Economics and Finance,https://www.courseseeker.edu.au/courses/bachelor-of-economics-and-finance-UAC753672,UAC753672,91.4,83.2,74.8,96.35,89.9,80.8,UOW Batemans Bay,-35.72129400,150.19339000,2022,47,1058-BB,BB,1058
University of Wollongong,https://www.courseseeker.edu.au/institutions/university-of-wollongong,Bachelor of Economics and Finance,https://www.courseseeker.edu.au/courses/bachelor-of-economics-and-finance-UAC753673,UAC753673,91.4,83.2,74.8,96.35,89.9,80.8,UOW Bega,-36.67786100,149.84003400,2022,47,1058-BE,BE,1058
University of Wollongong,https://www.courseseeker.edu.au/institutions/university-of-wollongong,Bachelor of Economics and Finance,https://www.courseseeker.edu.au/courses/bachelor-of-economics-and-finance-UAC753674,UAC753674,91.4,83.2,74.8,96.35,89.9,80.8,UOW Southern Highlands,-34.55449400,150.37571000,2022,47,1058-MV,MV,1058
University of Wollongong,https://www.courseseeker.edu.au/institutions/university-of-wollongong,Bachelor of Economics and Finance,https://www.courseseeker.edu.au/courses/bachelor-of-economics-and-finance-UAC753675,UAC753675,91.4,83.2,74.8,96.35,89.9,80.8,UOW Southern Sydney,-34.04058600,151.05292600,2022,47,1058-LO,LO,1058
University of Wollongong,https://www.courseseeker.edu.au/institutions/university-of-wollongong,Bachelor of Economics and Finance/Master of Business,https://www.courseseeker.edu.au/courses/bachelor-of-economics-and-finance-master-of-business-UAC751323,UAC751323,,,,,,,Wollongong,-34.40540300,150.87842000,,,1058-UW,UW,1058
University of Wollongong,https://www.courseseeker.edu.au/institutions/university-of-wollongong,Bachelor of Economics and Finance/Master of Business Analytics,https://www.courseseeker.edu.au/courses/bachelor-of-economics-and-finance-master-of-business-analytics-UAC751324,UAC751324,,,,,,,Wollongong,-34.40540300,150.87842000,,,1058-UW,UW,1058
University of Wollongong,https://www.courseseeker.edu.au/institutions/university-of-wollongong,Bachelor of Economics and Finance/Bachelor of Laws,https://www.courseseeker.edu.au/courses/bachelor-of-economics-and-finance-bachelor-of-laws-UAC751216,UAC751216,99.75,91.8,83.1,99.95,96.05,86.6,Wollongong,-34.40540300,150.87842000,2022,307,1058-UW,UW,1058
The University of Western Australia,https://www.courseseeker.edu.au/institutions/the-university-of-western-australia,Bachelor of Economics and Master of Economics,https://www.courseseeker.edu.au/courses/bachelor-of-economics-and-master-of-economics-TISCUM002,TISCUM002,,,,,,,Crawley,-31.97755600,115.81815500,2021,,1055-UW,UW,1055
The University of Adelaide,https://www.courseseeker.edu.au/institutions/the-university-of-adelaide,Bachelor of Economics with Bachelor of Finance and Banking,https://www.courseseeker.edu.au/courses/bachelor-of-economics-with-bachelor-of-finance-and-banking-SATAC314151,SATAC314151,98.70,80.60,60.30,99.95,85.10,71.90,All Adelaide Campus,-34.94217000,138.59082000,,,3010-01,01,3010
University of New South Wales,https://www.courseseeker.edu.au/institutions/university-of-new-south-wales,Bachelor of Economics/Bachelor of Advanced Science (Honours),https://www.courseseeker.edu.au/courses/bachelor-of-economics-bachelor-of-advanced-science-honours-UAC424470,UAC424470,98.85,93.65,88.85,99.95,98.65,93.85,Sydney - Kensington,-33.91734600,151.23126100,2023,5,3013-UN,UN,3013
The University of Sydney,https://www.courseseeker.edu.au/institutions/the-university-of-sydney,Bachelor of Economics/Bachelor of Advanced Studies,https://www.courseseeker.edu.au/courses/bachelor-of-economics-bachelor-of-advanced-studies-UAC513230,UAC513230,99.95,92.6,80,99.95,96.6,90.2,Camperdown/Darlington,-33.88856900,151.18737800,2023,74,3040-US,US,3040
University of New South Wales,https://www.courseseeker.edu.au/institutions/university-of-new-south-wales,Bachelor of Economics/Bachelor of Education (Secondary),https://www.courseseeker.edu.au/courses/bachelor-of-economics-bachelor-of-education-secondary-UAC422130,UAC422130,98.45,91.63,86.7,99.95,98.13,91.8,Sydney - Kensington,-33.91734600,151.23126100,2023,5,3013-UN,UN,3013
The University of Queensland,https://www.courseseeker.edu.au/institutions/the-university-of-queensland,Bachelor of Economics/Bachelor of Arts,https://www.courseseeker.edu.au/courses/bachelor-of-economics-bachelor-of-arts-QTAC714101,QTAC714101,99.35,93.80,88.60,99.35,94.00,89.60,St Lucia,-27.49543200,153.01202400,2023,15,3019-UV,UV,3019
University of Tasmania,https://www.courseseeker.edu.au/institutions/university-of-tasmania,Bachelor of Economics with Honours,https://www.courseseeker.edu.au/courses/bachelor-of-economics-with-honours-C4EHOUTAS,C4EHOUTAS,,,,,,,Hobart,-42.90402200,147.32550000,2022,6,3045-HO,HO,3045
University of New South Wales,https://www.courseseeker.edu.au/institutions/university-of-new-south-wales,Bachelor of Economics/Bachelor of Advanced Mathematics (Honours),https://www.courseseeker.edu.au/courses/bachelor-of-economics-bachelor-of-advanced-mathematics-honours-UAC424460,UAC424460,99.9,95.1,88.3,99.95,99.95,93.3,Sydney - Kensington,-33.91734600,151.23126100,2023,,3013-UN,UN,3013
The University of New England,https://www.courseseeker.edu.au/institutions/the-university-of-new-england,Bachelor of Economics/Bachelor of Laws,https://www.courseseeker.edu.au/courses/bachelor-of-economics-bachelor-of-laws-UAC395655,UAC395655,,,,,,,Armidale,-30.48996000,151.64099400,2023,<5,3039-NE,NE,3039
The University of New England,https://www.courseseeker.edu.au/institutions/the-university-of-new-england,Bachelor of Economics/Bachelor of Laws,https://www.courseseeker.edu.au/courses/bachelor-of-economics-bachelor-of-laws-QTAC656561,QTAC656561,,,,,,,Armidale,-30.48996000,151.64099400,,,3039-NE,NE,3039
The University of Queensland,https://www.courseseeker.edu.au/institutions/the-university-of-queensland,Bachelor of Economics/Bachelor of Laws (Honours),https://www.courseseeker.edu.au/courses/bachelor-of-economics-bachelor-of-laws-honours-QTAC714201,QTAC714201,99.95,97.65,93.35,99.95,99.65,97.65,St Lucia,-27.49543200,153.01202400,2023,27,3019-UV,UV,3019
